venderId,shopId,beans,url
126366,122849,1,https://mall.jd.com/index-122849.html
126386,122856,0,https://mall.jd.com/index-122856.html
12289,12286,0,https://mall.jd.com/index-12286.html
126470,122864,1,https://mall.jd.com/index-122864.html
126426,122879,0,https://mall.jd.com/index-122879.html
126413,122882,0,https://mall.jd.com/index-122882.html
126383,122883,0,https://mall.jd.com/index-122883.html
126415,122886,0,https://mall.jd.com/index-122886.html
126433,122887,1,https://mall.jd.com/index-122887.html
126439,122890,0,https://mall.jd.com/index-122890.html
126459,122893,0,https://mall.jd.com/index-122893.html
126471,122905,0,https://mall.jd.com/index-122905.html
126379,122916,0,https://mall.jd.com/index-122916.html
12312,12292,0,https://mall.jd.com/index-12292.html
126414,122920,0,https://mall.jd.com/index-122920.html
126429,122923,0,https://mall.jd.com/index-122923.html
126447,122924,0,https://mall.jd.com/index-122924.html
126436,122927,0,https://mall.jd.com/index-122927.html
126435,122928,0,https://mall.jd.com/index-122928.html
126452,122932,0,https://mall.jd.com/index-122932.html
126440,122934,0,https://mall.jd.com/index-122934.html
126492,122935,0,https://mall.jd.com/index-122935.html
126249,122938,0,https://mall.jd.com/index-122938.html
126457,122954,0,https://mall.jd.com/index-122954.html
126507,122962,0,https://mall.jd.com/index-122962.html
126461,122978,0,https://mall.jd.com/index-122978.html
126526,122981,0,https://mall.jd.com/index-122981.html
123821,122982,0,https://mall.jd.com/index-122982.html
126528,122983,0,https://mall.jd.com/index-122983.html
12406,12299,0,https://mall.jd.com/index-12299.html
125577,122992,0,https://mall.jd.com/index-122992.html
124431,122997,0,https://mall.jd.com/index-122997.html
126462,122998,0,https://mall.jd.com/index-122998.html
126463,123018,0,https://mall.jd.com/index-123018.html
126530,123019,0,https://mall.jd.com/index-123019.html
125579,123024,1,https://mall.jd.com/index-123024.html
126569,123025,0,https://mall.jd.com/index-123025.html
126578,123032,0,https://mall.jd.com/index-123032.html
126111,123033,0,https://mall.jd.com/index-123033.html
126556,123035,0,https://mall.jd.com/index-123035.html
125608,123037,0,https://mall.jd.com/index-123037.html
125610,123039,0,https://mall.jd.com/index-123039.html
126570,123040,0,https://mall.jd.com/index-123040.html
125611,123043,0,https://mall.jd.com/index-123043.html
125612,123044,0,https://mall.jd.com/index-123044.html
126540,123048,0,https://mall.jd.com/index-123048.html
126577,123049,0,https://mall.jd.com/index-123049.html
126539,123051,0,https://mall.jd.com/index-123051.html
126559,123053,0,https://mall.jd.com/index-123053.html
118149,123056,0,https://mall.jd.com/index-123056.html
126529,123058,0,https://mall.jd.com/index-123058.html
126553,123060,0,https://mall.jd.com/index-123060.html
126537,123063,0,https://mall.jd.com/index-123063.html
126574,123064,0,https://mall.jd.com/index-123064.html
126554,123067,1,https://mall.jd.com/index-123067.html
126371,123072,0,https://mall.jd.com/index-123072.html
126502,123076,0,https://mall.jd.com/index-123076.html
126572,123079,0,https://mall.jd.com/index-123079.html
126531,123080,0,https://mall.jd.com/index-123080.html
126250,123084,0,https://mall.jd.com/index-123084.html
126565,123095,0,https://mall.jd.com/index-123095.html
126225,123096,0,https://mall.jd.com/index-123096.html
126561,123098,0,https://mall.jd.com/index-123098.html
126660,123112,0,https://mall.jd.com/index-123112.html
126532,123136,0,https://mall.jd.com/index-123136.html
126607,123137,0,https://mall.jd.com/index-123137.html
126496,123138,0,https://mall.jd.com/index-123138.html
126652,123141,1,https://mall.jd.com/index-123141.html
126608,123144,0,https://mall.jd.com/index-123144.html
126629,123145,0,https://mall.jd.com/index-123145.html
126616,123147,0,https://mall.jd.com/index-123147.html
126640,123151,0,https://mall.jd.com/index-123151.html
126625,123152,0,https://mall.jd.com/index-123152.html
126630,123156,0,https://mall.jd.com/index-123156.html
126648,123157,0,https://mall.jd.com/index-123157.html
126611,123164,0,https://mall.jd.com/index-123164.html
126620,123168,0,https://mall.jd.com/index-123168.html
126622,123171,0,https://mall.jd.com/index-123171.html
126624,123176,0,https://mall.jd.com/index-123176.html
126641,123177,0,https://mall.jd.com/index-123177.html
125252,123184,0,https://mall.jd.com/index-123184.html
126689,123187,0,https://mall.jd.com/index-123187.html
126675,123188,0,https://mall.jd.com/index-123188.html
126697,123191,0,https://mall.jd.com/index-123191.html
126700,123195,0,https://mall.jd.com/index-123195.html
126642,123198,0,https://mall.jd.com/index-123198.html
126670,123201,0,https://mall.jd.com/index-123201.html
126748,123215,0,https://mall.jd.com/index-123215.html
126645,123216,0,https://mall.jd.com/index-123216.html
126706,123218,0,https://mall.jd.com/index-123218.html
126707,123219,0,https://mall.jd.com/index-123219.html
126708,123222,0,https://mall.jd.com/index-123222.html
126694,123228,0,https://mall.jd.com/index-123228.html
126729,123229,0,https://mall.jd.com/index-123229.html
126738,123232,0,https://mall.jd.com/index-123232.html
126739,123233,0,https://mall.jd.com/index-123233.html
126751,123240,0,https://mall.jd.com/index-123240.html
126737,123241,0,https://mall.jd.com/index-123241.html
126721,123257,0,https://mall.jd.com/index-123257.html
126777,123258,0,https://mall.jd.com/index-123258.html
126772,123259,1,https://mall.jd.com/index-123259.html
126722,123260,0,https://mall.jd.com/index-123260.html
126699,123269,0,https://mall.jd.com/index-123269.html
126765,123271,0,https://mall.jd.com/index-123271.html
126792,123272,0,https://mall.jd.com/index-123272.html
126795,123275,0,https://mall.jd.com/index-123275.html
126785,123287,0,https://mall.jd.com/index-123287.html
126789,123288,0,https://mall.jd.com/index-123288.html
126762,123291,0,https://mall.jd.com/index-123291.html
126807,123296,0,https://mall.jd.com/index-123296.html
126796,123302,0,https://mall.jd.com/index-123302.html
126799,123307,0,https://mall.jd.com/index-123307.html
126770,123311,0,https://mall.jd.com/index-123311.html
126846,123314,0,https://mall.jd.com/index-123314.html
124653,123321,0,https://mall.jd.com/index-123321.html
126823,123327,0,https://mall.jd.com/index-123327.html
126838,123330,0,https://mall.jd.com/index-123330.html
126736,123332,1,https://mall.jd.com/index-123332.html
126868,123334,0,https://mall.jd.com/index-123334.html
126644,123342,0,https://mall.jd.com/index-123342.html
126665,123343,0,https://mall.jd.com/index-123343.html
126804,123348,0,https://mall.jd.com/index-123348.html
126828,123349,0,https://mall.jd.com/index-123349.html
126723,123350,0,https://mall.jd.com/index-123350.html
126768,123351,0,https://mall.jd.com/index-123351.html
126801,123353,0,https://mall.jd.com/index-123353.html
126816,123355,0,https://mall.jd.com/index-123355.html
126833,123357,0,https://mall.jd.com/index-123357.html
126849,123359,0,https://mall.jd.com/index-123359.html
126753,123361,0,https://mall.jd.com/index-123361.html
126771,123362,0,https://mall.jd.com/index-123362.html
126870,123367,0,https://mall.jd.com/index-123367.html
126839,123368,0,https://mall.jd.com/index-123368.html
12486,12337,0,https://mall.jd.com/index-12337.html
126841,123371,0,https://mall.jd.com/index-123371.html
126855,123372,0,https://mall.jd.com/index-123372.html
126873,123374,0,https://mall.jd.com/index-123374.html
126773,123380,0,https://mall.jd.com/index-123380.html
126835,123381,0,https://mall.jd.com/index-123381.html
126842,123387,0,https://mall.jd.com/index-123387.html
12491,12339,0,https://mall.jd.com/index-12339.html
126844,123391,0,https://mall.jd.com/index-123391.html
126858,123398,0,https://mall.jd.com/index-123398.html
126860,123400,0,https://mall.jd.com/index-123400.html
12449,12341,0,https://mall.jd.com/index-12341.html
12426,12343,0,https://mall.jd.com/index-12343.html
126865,123438,0,https://mall.jd.com/index-123438.html
126891,123441,0,https://mall.jd.com/index-123441.html
12469,12345,0,https://mall.jd.com/index-12345.html
126956,123460,0,https://mall.jd.com/index-123460.html
126971,123461,0,https://mall.jd.com/index-123461.html
126802,123462,0,https://mall.jd.com/index-123462.html
126872,123466,0,https://mall.jd.com/index-123466.html
126982,123467,0,https://mall.jd.com/index-123467.html
12489,12347,0,https://mall.jd.com/index-12347.html
126534,123473,0,https://mall.jd.com/index-123473.html
127049,123474,0,https://mall.jd.com/index-123474.html
126955,123475,0,https://mall.jd.com/index-123475.html
126948,123477,0,https://mall.jd.com/index-123477.html
126969,123482,0,https://mall.jd.com/index-123482.html
126962,123487,0,https://mall.jd.com/index-123487.html
126945,123488,1,https://mall.jd.com/index-123488.html
126984,123490,0,https://mall.jd.com/index-123490.html
127032,123491,0,https://mall.jd.com/index-123491.html
127050,123492,1,https://mall.jd.com/index-123492.html
126952,123498,0,https://mall.jd.com/index-123498.html
126545,123499,0,https://mall.jd.com/index-123499.html
126929,123500,0,https://mall.jd.com/index-123500.html
126958,123501,0,https://mall.jd.com/index-123501.html
126926,123502,0,https://mall.jd.com/index-123502.html
126933,123506,0,https://mall.jd.com/index-123506.html
126940,123512,0,https://mall.jd.com/index-123512.html
126941,123513,0,https://mall.jd.com/index-123513.html
126947,123515,0,https://mall.jd.com/index-123515.html
127110,123541,1,https://mall.jd.com/index-123541.html
127128,123542,1,https://mall.jd.com/index-123542.html
127048,123560,0,https://mall.jd.com/index-123560.html
127051,123561,0,https://mall.jd.com/index-123561.html
127033,123562,0,https://mall.jd.com/index-123562.html
127054,123563,0,https://mall.jd.com/index-123563.html
127036,123566,0,https://mall.jd.com/index-123566.html
127064,123572,0,https://mall.jd.com/index-123572.html
127053,123577,0,https://mall.jd.com/index-123577.html
126712,123579,0,https://mall.jd.com/index-123579.html
127037,123581,0,https://mall.jd.com/index-123581.html
127040,123582,0,https://mall.jd.com/index-123582.html
126818,123585,0,https://mall.jd.com/index-123585.html
127076,123587,1,https://mall.jd.com/index-123587.html
127147,123588,0,https://mall.jd.com/index-123588.html
127206,123591,0,https://mall.jd.com/index-123591.html
127081,123593,0,https://mall.jd.com/index-123593.html
127082,123594,0,https://mall.jd.com/index-123594.html
127069,123596,0,https://mall.jd.com/index-123596.html
126685,123597,0,https://mall.jd.com/index-123597.html
127071,123598,1,https://mall.jd.com/index-123598.html
127057,123599,0,https://mall.jd.com/index-123599.html
127043,123601,0,https://mall.jd.com/index-123601.html
125847,123605,0,https://mall.jd.com/index-123605.html
127169,123607,0,https://mall.jd.com/index-123607.html
125481,123611,0,https://mall.jd.com/index-123611.html
127214,123613,0,https://mall.jd.com/index-123613.html
127217,123615,0,https://mall.jd.com/index-123615.html
127106,123616,0,https://mall.jd.com/index-123616.html
127179,123641,0,https://mall.jd.com/index-123641.html
127156,123642,0,https://mall.jd.com/index-123642.html
127159,123647,0,https://mall.jd.com/index-123647.html
127162,123649,0,https://mall.jd.com/index-123649.html
127152,123654,0,https://mall.jd.com/index-123654.html
127188,123657,0,https://mall.jd.com/index-123657.html
127111,123659,0,https://mall.jd.com/index-123659.html
127121,123668,0,https://mall.jd.com/index-123668.html
127194,123669,0,https://mall.jd.com/index-123669.html
127196,123671,0,https://mall.jd.com/index-123671.html
127173,123676,0,https://mall.jd.com/index-123676.html
127084,123677,0,https://mall.jd.com/index-123677.html
127168,123679,0,https://mall.jd.com/index-123679.html
127151,123680,0,https://mall.jd.com/index-123680.html
127155,123684,0,https://mall.jd.com/index-123684.html
127183,123689,0,https://mall.jd.com/index-123689.html
12367,12369,0,https://mall.jd.com/index-12369.html
127215,123694,0,https://mall.jd.com/index-123694.html
127164,123695,0,https://mall.jd.com/index-123695.html
127163,123696,0,https://mall.jd.com/index-123696.html
127218,123697,0,https://mall.jd.com/index-123697.html
127250,123698,0,https://mall.jd.com/index-123698.html
127220,123699,0,https://mall.jd.com/index-123699.html
127266,123701,0,https://mall.jd.com/index-123701.html
127261,123702,0,https://mall.jd.com/index-123702.html
127287,123704,0,https://mall.jd.com/index-123704.html
127286,123705,0,https://mall.jd.com/index-123705.html
127224,123706,0,https://mall.jd.com/index-123706.html
127044,123707,0,https://mall.jd.com/index-123707.html
127280,123708,0,https://mall.jd.com/index-123708.html
127301,123709,0,https://mall.jd.com/index-123709.html
127326,123712,0,https://mall.jd.com/index-123712.html
127327,123713,0,https://mall.jd.com/index-123713.html
127302,123714,0,https://mall.jd.com/index-123714.html
127268,123719,0,https://mall.jd.com/index-123719.html
127259,123723,0,https://mall.jd.com/index-123723.html
127273,123724,0,https://mall.jd.com/index-123724.html
127308,123726,0,https://mall.jd.com/index-123726.html
127294,123727,0,https://mall.jd.com/index-123727.html
127297,123729,0,https://mall.jd.com/index-123729.html
127285,123732,0,https://mall.jd.com/index-123732.html
127272,123733,0,https://mall.jd.com/index-123733.html
127223,123734,0,https://mall.jd.com/index-123734.html
127269,123737,0,https://mall.jd.com/index-123737.html
127257,123738,0,https://mall.jd.com/index-123738.html
127166,123739,0,https://mall.jd.com/index-123739.html
127264,123742,0,https://mall.jd.com/index-123742.html
127278,123743,0,https://mall.jd.com/index-123743.html
127299,123748,0,https://mall.jd.com/index-123748.html
127352,123751,1,https://mall.jd.com/index-123751.html
127270,123752,0,https://mall.jd.com/index-123752.html
108174,123753,0,https://mall.jd.com/index-123753.html
127332,123757,0,https://mall.jd.com/index-123757.html
121238,123760,0,https://mall.jd.com/index-123760.html
127333,123763,0,https://mall.jd.com/index-123763.html
127291,123766,0,https://mall.jd.com/index-123766.html
127293,123768,0,https://mall.jd.com/index-123768.html
127030,123786,0,https://mall.jd.com/index-123786.html
127364,123795,0,https://mall.jd.com/index-123795.html
127318,123804,0,https://mall.jd.com/index-123804.html
127336,123806,0,https://mall.jd.com/index-123806.html
127335,123807,1,https://mall.jd.com/index-123807.html
127341,123810,0,https://mall.jd.com/index-123810.html
127320,123811,0,https://mall.jd.com/index-123811.html
127321,123812,0,https://mall.jd.com/index-123812.html
127347,123813,0,https://mall.jd.com/index-123813.html
127046,123819,0,https://mall.jd.com/index-123819.html
127292,123820,0,https://mall.jd.com/index-123820.html
127322,123823,0,https://mall.jd.com/index-123823.html
126981,123824,0,https://mall.jd.com/index-123824.html
127359,123831,0,https://mall.jd.com/index-123831.html
127303,123833,0,https://mall.jd.com/index-123833.html
127282,123834,0,https://mall.jd.com/index-123834.html
127342,123836,0,https://mall.jd.com/index-123836.html
127370,123840,0,https://mall.jd.com/index-123840.html
127413,123845,0,https://mall.jd.com/index-123845.html
127395,123846,0,https://mall.jd.com/index-123846.html
127380,123847,0,https://mall.jd.com/index-123847.html
12452,12385,0,https://mall.jd.com/index-12385.html
127427,123850,0,https://mall.jd.com/index-123850.html
127361,123860,0,https://mall.jd.com/index-123860.html
127392,123862,0,https://mall.jd.com/index-123862.html
127412,123866,0,https://mall.jd.com/index-123866.html
127378,123867,0,https://mall.jd.com/index-123867.html
12528,12387,0,https://mall.jd.com/index-12387.html
127428,123872,0,https://mall.jd.com/index-123872.html
127401,123873,0,https://mall.jd.com/index-123873.html
127372,123882,0,https://mall.jd.com/index-123882.html
127455,123893,0,https://mall.jd.com/index-123893.html
127435,123899,0,https://mall.jd.com/index-123899.html
127440,123903,0,https://mall.jd.com/index-123903.html
127458,123904,0,https://mall.jd.com/index-123904.html
127382,123913,0,https://mall.jd.com/index-123913.html
127418,123914,0,https://mall.jd.com/index-123914.html
127404,123915,0,https://mall.jd.com/index-123915.html
127456,123918,0,https://mall.jd.com/index-123918.html
12530,12392,0,https://mall.jd.com/index-12392.html
127462,123927,0,https://mall.jd.com/index-123927.html
127491,123931,0,https://mall.jd.com/index-123931.html
127463,123933,0,https://mall.jd.com/index-123933.html
127423,123937,0,https://mall.jd.com/index-123937.html
127376,123940,0,https://mall.jd.com/index-123940.html
127510,123948,0,https://mall.jd.com/index-123948.html
127471,123952,0,https://mall.jd.com/index-123952.html
127508,123955,0,https://mall.jd.com/index-123955.html
127451,123956,0,https://mall.jd.com/index-123956.html
127472,123960,0,https://mall.jd.com/index-123960.html
127464,123961,0,https://mall.jd.com/index-123961.html
127509,123963,0,https://mall.jd.com/index-123963.html
127504,123965,0,https://mall.jd.com/index-123965.html
127513,123968,0,https://mall.jd.com/index-123968.html
127498,123969,0,https://mall.jd.com/index-123969.html
127532,123972,0,https://mall.jd.com/index-123972.html
127525,123975,0,https://mall.jd.com/index-123975.html
127475,123977,0,https://mall.jd.com/index-123977.html
127534,123994,0,https://mall.jd.com/index-123994.html
127526,124000,0,https://mall.jd.com/index-124000.html
127480,124004,0,https://mall.jd.com/index-124004.html
127568,124013,0,https://mall.jd.com/index-124013.html
127566,124016,0,https://mall.jd.com/index-124016.html
127544,124019,0,https://mall.jd.com/index-124019.html
127530,124022,0,https://mall.jd.com/index-124022.html
127546,124026,0,https://mall.jd.com/index-124026.html
127537,124033,0,https://mall.jd.com/index-124033.html
127539,124034,0,https://mall.jd.com/index-124034.html
12548,12404,0,https://mall.jd.com/index-12404.html
127543,124040,0,https://mall.jd.com/index-124040.html
127591,124047,0,https://mall.jd.com/index-124047.html
127628,124050,0,https://mall.jd.com/index-124050.html
127637,124054,0,https://mall.jd.com/index-124054.html
127638,124055,1,https://mall.jd.com/index-124055.html
127538,124058,0,https://mall.jd.com/index-124058.html
127545,124064,0,https://mall.jd.com/index-124064.html
127594,124070,0,https://mall.jd.com/index-124070.html
127587,124080,0,https://mall.jd.com/index-124080.html
127564,124086,0,https://mall.jd.com/index-124086.html
127608,124088,0,https://mall.jd.com/index-124088.html
127627,124089,0,https://mall.jd.com/index-124089.html
127631,124092,0,https://mall.jd.com/index-124092.html
127621,124100,0,https://mall.jd.com/index-124100.html
127615,124103,0,https://mall.jd.com/index-124103.html
127077,124106,0,https://mall.jd.com/index-124106.html
127709,124115,0,https://mall.jd.com/index-124115.html
127596,124116,0,https://mall.jd.com/index-124116.html
127599,124124,0,https://mall.jd.com/index-124124.html
127642,124132,0,https://mall.jd.com/index-124132.html
127687,124133,0,https://mall.jd.com/index-124133.html
127207,124136,0,https://mall.jd.com/index-124136.html
127620,124139,0,https://mall.jd.com/index-124139.html
127595,124142,0,https://mall.jd.com/index-124142.html
127598,124143,0,https://mall.jd.com/index-124143.html
126445,124150,1,https://mall.jd.com/index-124150.html
127693,124151,0,https://mall.jd.com/index-124151.html
127697,124153,0,https://mall.jd.com/index-124153.html
127678,124159,0,https://mall.jd.com/index-124159.html
12586,12416,0,https://mall.jd.com/index-12416.html
127684,124164,0,https://mall.jd.com/index-124164.html
127749,124168,0,https://mall.jd.com/index-124168.html
127794,124170,0,https://mall.jd.com/index-124170.html
127754,124171,0,https://mall.jd.com/index-124171.html
127624,124174,0,https://mall.jd.com/index-124174.html
127170,124178,0,https://mall.jd.com/index-124178.html
127746,124183,0,https://mall.jd.com/index-124183.html
127788,124187,0,https://mall.jd.com/index-124187.html
127793,124189,0,https://mall.jd.com/index-124189.html
127717,124190,0,https://mall.jd.com/index-124190.html
127650,124193,0,https://mall.jd.com/index-124193.html
127724,124195,0,https://mall.jd.com/index-124195.html
127786,124198,0,https://mall.jd.com/index-124198.html
127750,124199,0,https://mall.jd.com/index-124199.html
127753,124207,1,https://mall.jd.com/index-124207.html
127718,124208,1,https://mall.jd.com/index-124208.html
127759,124211,0,https://mall.jd.com/index-124211.html
127622,124214,0,https://mall.jd.com/index-124214.html
127666,124216,0,https://mall.jd.com/index-124216.html
127762,124217,0,https://mall.jd.com/index-124217.html
127617,124218,0,https://mall.jd.com/index-124218.html
127619,124219,0,https://mall.jd.com/index-124219.html
127409,124220,0,https://mall.jd.com/index-124220.html
127800,124224,0,https://mall.jd.com/index-124224.html
127850,124225,1,https://mall.jd.com/index-124225.html
122684,124228,0,https://mall.jd.com/index-124228.html
127853,124229,1,https://mall.jd.com/index-124229.html
127852,124233,0,https://mall.jd.com/index-124233.html
127798,124236,0,https://mall.jd.com/index-124236.html
127720,124240,0,https://mall.jd.com/index-124240.html
127855,124247,0,https://mall.jd.com/index-124247.html
127849,124258,0,https://mall.jd.com/index-124258.html
127870,124259,0,https://mall.jd.com/index-124259.html
127874,124260,0,https://mall.jd.com/index-124260.html
127866,124265,0,https://mall.jd.com/index-124265.html
127878,124269,0,https://mall.jd.com/index-124269.html
126822,124271,0,https://mall.jd.com/index-124271.html
127865,124275,0,https://mall.jd.com/index-124275.html
127884,124298,0,https://mall.jd.com/index-124298.html
127841,124299,0,https://mall.jd.com/index-124299.html
127942,124301,0,https://mall.jd.com/index-124301.html
127931,124302,0,https://mall.jd.com/index-124302.html
127934,124303,0,https://mall.jd.com/index-124303.html
127986,124307,0,https://mall.jd.com/index-124307.html
127871,124314,0,https://mall.jd.com/index-124314.html
127909,124323,0,https://mall.jd.com/index-124323.html
127936,124327,0,https://mall.jd.com/index-124327.html
127965,124332,0,https://mall.jd.com/index-124332.html
127953,124337,0,https://mall.jd.com/index-124337.html
127946,124338,0,https://mall.jd.com/index-124338.html
127949,124339,0,https://mall.jd.com/index-124339.html
127941,124342,0,https://mall.jd.com/index-124342.html
127967,124344,0,https://mall.jd.com/index-124344.html
127834,124348,0,https://mall.jd.com/index-124348.html
127992,124350,1,https://mall.jd.com/index-124350.html
127907,124355,0,https://mall.jd.com/index-124355.html
12574,12436,0,https://mall.jd.com/index-12436.html
127954,124360,0,https://mall.jd.com/index-124360.html
127956,124361,0,https://mall.jd.com/index-124361.html
127957,124362,0,https://mall.jd.com/index-124362.html
127970,124365,0,https://mall.jd.com/index-124365.html
127972,124366,0,https://mall.jd.com/index-124366.html
127994,124367,0,https://mall.jd.com/index-124367.html
128009,124369,0,https://mall.jd.com/index-124369.html
128011,124373,0,https://mall.jd.com/index-124373.html
128008,124381,0,https://mall.jd.com/index-124381.html
127955,124384,0,https://mall.jd.com/index-124384.html
127988,124386,0,https://mall.jd.com/index-124386.html
127927,124396,0,https://mall.jd.com/index-124396.html
127977,124400,0,https://mall.jd.com/index-124400.html
128012,124401,0,https://mall.jd.com/index-124401.html
127925,124405,0,https://mall.jd.com/index-124405.html
127984,124414,0,https://mall.jd.com/index-124414.html
127969,124416,0,https://mall.jd.com/index-124416.html
127973,124418,0,https://mall.jd.com/index-124418.html
128006,124421,0,https://mall.jd.com/index-124421.html
128007,124425,0,https://mall.jd.com/index-124425.html
12631,12443,0,https://mall.jd.com/index-12443.html
127982,124432,0,https://mall.jd.com/index-124432.html
127945,124434,0,https://mall.jd.com/index-124434.html
127919,124438,0,https://mall.jd.com/index-124438.html
127933,124440,0,https://mall.jd.com/index-124440.html
127674,124443,0,https://mall.jd.com/index-124443.html
128019,124449,0,https://mall.jd.com/index-124449.html
128050,124450,0,https://mall.jd.com/index-124450.html
128040,124452,0,https://mall.jd.com/index-124452.html
128035,124466,0,https://mall.jd.com/index-124466.html
128021,124467,0,https://mall.jd.com/index-124467.html
128042,124469,0,https://mall.jd.com/index-124469.html
128070,124471,0,https://mall.jd.com/index-124471.html
128106,124475,0,https://mall.jd.com/index-124475.html
127657,124479,0,https://mall.jd.com/index-124479.html
12633,12448,0,https://mall.jd.com/index-12448.html
127695,124480,0,https://mall.jd.com/index-124480.html
128049,124483,0,https://mall.jd.com/index-124483.html
127676,124484,0,https://mall.jd.com/index-124484.html
128088,124500,1,https://mall.jd.com/index-124500.html
128081,124507,0,https://mall.jd.com/index-124507.html
128075,124524,0,https://mall.jd.com/index-124524.html
128080,124527,0,https://mall.jd.com/index-124527.html
128115,124529,0,https://mall.jd.com/index-124529.html
128083,124530,0,https://mall.jd.com/index-124530.html
128085,124531,0,https://mall.jd.com/index-124531.html
128098,124532,0,https://mall.jd.com/index-124532.html
128078,124539,0,https://mall.jd.com/index-124539.html
128094,124542,0,https://mall.jd.com/index-124542.html
128097,124547,0,https://mall.jd.com/index-124547.html
128102,124550,0,https://mall.jd.com/index-124550.html
128123,124560,0,https://mall.jd.com/index-124560.html
128125,124561,0,https://mall.jd.com/index-124561.html
128171,124568,0,https://mall.jd.com/index-124568.html
128141,124573,0,https://mall.jd.com/index-124573.html
128142,124574,0,https://mall.jd.com/index-124574.html
128143,124575,0,https://mall.jd.com/index-124575.html
128129,124578,0,https://mall.jd.com/index-124578.html
128130,124579,0,https://mall.jd.com/index-124579.html
12533,12458,0,https://mall.jd.com/index-12458.html
128136,124581,0,https://mall.jd.com/index-124581.html
128162,124587,0,https://mall.jd.com/index-124587.html
128172,124588,0,https://mall.jd.com/index-124588.html
12646,12459,0,https://mall.jd.com/index-12459.html
128195,124594,0,https://mall.jd.com/index-124594.html
128166,124598,0,https://mall.jd.com/index-124598.html
128134,124600,0,https://mall.jd.com/index-124600.html
128160,124601,0,https://mall.jd.com/index-124601.html
128163,124604,0,https://mall.jd.com/index-124604.html
128174,124608,0,https://mall.jd.com/index-124608.html
128138,124609,0,https://mall.jd.com/index-124609.html
128139,124610,0,https://mall.jd.com/index-124610.html
128176,124612,0,https://mall.jd.com/index-124612.html
128188,124613,0,https://mall.jd.com/index-124613.html
128144,124617,0,https://mall.jd.com/index-124617.html
128206,124626,0,https://mall.jd.com/index-124626.html
128212,124631,0,https://mall.jd.com/index-124631.html
128232,124635,0,https://mall.jd.com/index-124635.html
128196,124640,0,https://mall.jd.com/index-124640.html
128229,124647,0,https://mall.jd.com/index-124647.html
128038,124652,0,https://mall.jd.com/index-124652.html
128054,124654,0,https://mall.jd.com/index-124654.html
128204,124655,0,https://mall.jd.com/index-124655.html
128209,124656,0,https://mall.jd.com/index-124656.html
128218,124660,0,https://mall.jd.com/index-124660.html
128220,124662,0,https://mall.jd.com/index-124662.html
128221,124663,0,https://mall.jd.com/index-124663.html
128024,124665,0,https://mall.jd.com/index-124665.html
128025,124667,0,https://mall.jd.com/index-124667.html
128270,124673,0,https://mall.jd.com/index-124673.html
128272,124674,0,https://mall.jd.com/index-124674.html
128217,124676,0,https://mall.jd.com/index-124676.html
128219,124677,0,https://mall.jd.com/index-124677.html
128222,124678,0,https://mall.jd.com/index-124678.html
128224,124681,0,https://mall.jd.com/index-124681.html
128053,124688,0,https://mall.jd.com/index-124688.html
128249,124689,1,https://mall.jd.com/index-124689.html
128255,124693,0,https://mall.jd.com/index-124693.html
128239,124697,0,https://mall.jd.com/index-124697.html
128267,124698,0,https://mall.jd.com/index-124698.html
128245,124704,0,https://mall.jd.com/index-124704.html
128276,124705,0,https://mall.jd.com/index-124705.html
128412,124714,0,https://mall.jd.com/index-124714.html
128243,124732,0,https://mall.jd.com/index-124732.html
128275,124733,0,https://mall.jd.com/index-124733.html
128281,124749,0,https://mall.jd.com/index-124749.html
128285,124750,0,https://mall.jd.com/index-124750.html
128467,124752,0,https://mall.jd.com/index-124752.html
128466,124758,0,https://mall.jd.com/index-124758.html
12706,12476,0,https://mall.jd.com/index-12476.html
128509,124761,0,https://mall.jd.com/index-124761.html
128510,124764,0,https://mall.jd.com/index-124764.html
128511,124765,0,https://mall.jd.com/index-124765.html
128520,124769,0,https://mall.jd.com/index-124769.html
128587,124770,0,https://mall.jd.com/index-124770.html
128525,124774,0,https://mall.jd.com/index-124774.html
12746,12478,0,https://mall.jd.com/index-12478.html
128364,124796,0,https://mall.jd.com/index-124796.html
128415,124798,0,https://mall.jd.com/index-124798.html
128479,124807,0,https://mall.jd.com/index-124807.html
128355,124811,0,https://mall.jd.com/index-124811.html
128359,124814,0,https://mall.jd.com/index-124814.html
128607,124815,0,https://mall.jd.com/index-124815.html
128469,124817,0,https://mall.jd.com/index-124817.html
128514,124819,0,https://mall.jd.com/index-124819.html
128421,124820,0,https://mall.jd.com/index-124820.html
128586,124824,0,https://mall.jd.com/index-124824.html
128519,124825,0,https://mall.jd.com/index-124825.html
128406,124827,0,https://mall.jd.com/index-124827.html
128354,124828,0,https://mall.jd.com/index-124828.html
120473,124829,0,https://mall.jd.com/index-124829.html
128627,124830,1,https://mall.jd.com/index-124830.html
128608,124832,0,https://mall.jd.com/index-124832.html
12635,12484,0,https://mall.jd.com/index-12484.html
12747,12485,0,https://mall.jd.com/index-12485.html
12708,12486,0,https://mall.jd.com/index-12486.html
128594,124865,0,https://mall.jd.com/index-124865.html
128619,124870,0,https://mall.jd.com/index-124870.html
128622,124871,0,https://mall.jd.com/index-124871.html
128591,124877,0,https://mall.jd.com/index-124877.html
128513,124879,0,https://mall.jd.com/index-124879.html
128474,124880,0,https://mall.jd.com/index-124880.html
128632,124883,0,https://mall.jd.com/index-124883.html
